index,tweet_id,timestamp,source,rating_numerator,rating_denominator,name,Full_text,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count,text_len
782,741303864243200000,2016-06-10 16:19:48+00:00,Twitter for iPhone,12.0,10.0,Theodore,This is Theodore. He just saw an adult wearing crocs. Did him a frighten. Lost other ear back in nam.  hero af ,1,Chihuahua,0.7681560000000001,True,pug,0.0149016,True,Pekinese,0.0128158,True,3227,8837,115
783,741067306818797568,2016-06-10 00:39:48+00:00,Twitter for iPhone,12.0,10.0,just,This is just downright precious af.  for both pupper and doggo ,1,golden_retriever,0.843799,True,Labrador_retriever,0.0529559,True,kelpie,0.0357111,True,3120,9558,67
784,740995100998766593,2016-06-09 19:52:53+00:00,Twitter for iPhone,10.0,10.0,Leo,This is Leo. He's a vape god. Blows o's for days. Probably drives a Subaru. Definitely owns multiple fedoras.  ,1,malamute,0.454363,True,Samoyed,0.215967,True,Siberian_husky,0.07750030000000001,True,2762,6428,115
785,740711788199743490,2016-06-09 01:07:06+00:00,Twitter for iPhone,,,None,Here we are witnessing the touchdown of a pupnado. It's not funny it's actually very deadly.  might still pet ,1,toy_poodle,0.388277,True,Angora,0.180264,False,Persian_cat,0.0496561,False,943,3429,113
786,740699697422163968,2016-06-09 00:19:04+00:00,Twitter for iPhone,,,Chip,This is Chip. He only mowed half the yard.  quit the shit Chip we have other things to do ,1,lawn_mower,0.878863,False,swing,0.0245351,False,barrow,0.019577200000000003,False,790,2871,93
787,740676976021798912,2016-06-08 22:48:46+00:00,Twitter for iPhone,11.0,10.0,Baloo,"Meet Baloo. He's expecting a fast ground ball, hence the wide stance. Prepared af.  nothing runs like a pupper ",1,wombat,0.462952,False,Norwegian_elkhound,0.275225,True,Siamese_cat,0.0435593,False,6859,18281,115
788,740373189193256964,2016-06-08 02:41:38+00:00,Twitter for iPhone,14.0,10.0,None,"After so many requests, this is Bretagne. She was the last surviving  search dog, and our second ever . RIP ",3,golden_retriever,0.8076439999999999,True,kuvasz,0.101286,True,Labrador_retriever,0.0237853,True,13363,35207,116
789,740365076218183684,2016-06-08 02:09:24+00:00,Twitter for iPhone,10.0,10.0,None,When the photographer forgets to tell you where to look...  ,1,bow_tie,0.246313,False,Windsor_tie,0.17244600000000002,False,mushroom,0.137516,False,433,2480,64
790,740359016048689152,2016-06-08 01:45:19+00:00,Twitter for iPhone,,,Chase,This is Chase. He's in a predicament.  help is on the way buddy ,1,golden_retriever,0.8636870000000001,True,kuvasz,0.0485901,True,Labrador_retriever,0.0473966,True,870,3316,67
791,740214038584557568,2016-06-07 16:09:13+00:00,Twitter for iPhone,10.0,10.0,getting,This is getting incredibly frustrating. This is a Mexican Golden Beaver. We only rate dogs. Only send dogs ... ,1,Chesapeake_Bay_retriever,0.586414,True,Labrador_retriever,0.189782,True,vizsla,0.0676072,True,1974,6716,115
792,739979191639244800,2016-06-07 00:36:02+00:00,Twitter for iPhone,12.0,10.0,Nollie,This is Nollie. She's waving at you. If you don't wave back you're a monster. She's also portable as hell.  ,1,Irish_water_spaniel,0.2858,True,wig,0.24065300000000006,False,toy_poodle,0.07491389999999999,True,5946,20092,112
793,739932936087216128,2016-06-06 21:32:13+00:00,Twitter for iPhone,10.0,10.0,Rorie,Say hello to Rorie. She's zen af. Just enjoying a treat in the sunlight.  would immediately trade lives with ,1,redbone,0.243904,True,beagle,0.210975,True,vizsla,0.076443,True,1080,4069,113
794,739844404073074688,2016-06-06 15:40:26+00:00,Twitter for iPhone,12.0,10.0,Simba,This is Simba. He's the grand prize. The trophy is just for participation.  would pet so damn well ,1,toy_poodle,0.342397,True,table_lamp,0.104451,False,miniature_poodle,0.079871,True,857,3832,103
795,739606147276148736,2016-06-05 23:53:41+00:00,Twitter for iPhone,,,Benji,Meet Benji. He just turned 1. Has already given up on a traditional pupper physique. Just inhaled that thing.  ,3,Blenheim_spaniel,0.933755,True,cocker_spaniel,0.0417194,True,Brittany_spaniel,0.00671256,True,1658,5401,114
796,739544079319588864,2016-06-05 19:47:03+00:00,Twitter for iPhone,10.0,10.0,None,This... is a Tyrannosaurus rex. We only rate dogs. Please only send in dogs. Thank you ... ,1,Labrador_retriever,0.967397,True,golden_retriever,0.0166414,True,ice_bear,0.0148576,False,21380,39804,95
797,739485634323156992,2016-06-05 15:54:48+00:00,Twitter for iPhone,,,Kyle,This is Kyle. He's a heavy drinker and an avid pot user. Just wants to be pupular.  I can't support this Kyle ,2,Walker_hound,0.640256,True,English_foxhound,0.229799,True,beagle,0.037754,True,2932,7193,113
798,739238157791694849,2016-06-04 23:31:25+00:00,Twitter for iPhone,13.0,10.0,None,Here's a doggo blowing bubbles. It's downright legendary.  would watch on repeat forever (vid by Kent Duryee) ,1,Eskimo_dog,0.503372,True,Siberian_husky,0.390413,True,malamute,0.08090119999999999,True,58202,116437,114
799,738885046782832640,2016-06-04 00:08:17+00:00,Twitter for iPhone,11.0,10.0,Charles,This is Charles. He's a Nova Scotian Towel Pouncer. Deadly af. Nifty tongue slip.  would pet with caution ,1,bath_towel,0.8783200000000001,False,swab,0.0206333,False,American_Staffordshire_terrier,0.0155351,True,1147,3795,110
800,738883359779196928,2016-06-04 00:01:35+00:00,Twitter for iPhone,10.0,10.0,None,When a single soap orb changes your entire perception of the universe...  ,2,Labrador_retriever,0.691137,True,golden_retriever,0.195558,True,Chesapeake_Bay_retriever,0.0195849,True,796,3329,78
801,738537504001953792,2016-06-03 01:07:16+00:00,Twitter for iPhone,11.0,10.0,Bayley,This is Bayley. She fell asleep trying to escape her evil fence enclosure.  night night puppo ,1,chow,0.808737,True,gibbon,0.028942400000000007,False,Pembroke,0.026497900000000005,True,1549,5123,98
802,738402415918125056,2016-06-02 16:10:29+00:00,Twitter for iPhone,10.0,10.0,None,"""Don't talk to me or my son ever again"" ... for both ",1,cocker_spaniel,0.346695,True,Blenheim_spaniel,0.193905,True,Chihuahua,0.078,True,844,3262,57
803,738184450748633089,2016-06-02 01:44:22+00:00,Twitter for iPhone,,,None,"For the last time, we only rate dogs. Pls stop sending other animals like this Duck-Billed Platypus. Thank you.  ",1,Bedlington_terrier,0.289471,True,standard_poodle,0.17368499999999998,True,Great_Pyrenees,0.157081,True,1215,4340,116
804,738166403467907072,2016-06-02 00:32:39+00:00,Twitter for iPhone,12.0,10.0,Axel,This is Axel. He's a professional leaf catcher.  gifted af ,2,keeshond,0.8788860000000001,True,Norwegian_elkhound,0.0866594,True,malamute,0.0212803,True,3369,8830,63
805,738156290900254721,2016-06-01 23:52:28+00:00,Twitter for iPhone,10.0,10.0,Storkson,This is Storkson. He's wet and sad.  cheer up pup ,1,pug,0.751758,True,tub,0.110748,False,bathtub,0.104132,False,650,2523,54
806,737826014890496000,2016-06-01 02:00:04+00:00,Twitter for iPhone,10.0,10.0,Remy,This is Remy. He has some long ass ears (probably magical). Also very proud of broken stick.  such a good boy ,1,vizsla,0.990391,True,Rhodesian_ridgeback,0.00560474,True,Chesapeake_Bay_retriever,0.00286936,True,1776,5289,114
807,737800304142471168,2016-06-01 00:17:54+00:00,Twitter for iPhone,10.0,10.0,Bella,This is Bella. She's ubering home after a few too many drinks.  socially conscious af ,1,malamute,0.374682,True,Norwegian_elkhound,0.334853,True,limousine,0.0681732,False,3471,10039,90
808,737678689543020544,2016-05-31 16:14:39+00:00,Twitter for iPhone,11.0,10.0,None,We only rate dogs. Pls stop sending in non-canines like this Slovak Car Bunny. It makes my job very difficult.  ,1,Pembroke,0.935307,True,Cardigan,0.0498742,True,Chihuahua,0.0116032,True,1330,5067,116
809,737445876994609152,2016-05-31 00:49:32+00:00,Twitter for iPhone,13.0,10.0,None,Just wanted to share this super rare Rainbow Floofer in case you guys haven't seen it yet.  colorful af ,1,Samoyed,0.400568,True,Pomeranian,0.331268,True,Maltese_dog,0.0454261,True,4475,10317,108
810,737322739594330112,2016-05-30 16:40:14+00:00,Twitter for iPhone,,,Lily,Say hello to Lily. She's not injured or anything. Just wants everyone to hear her.  clever af ,1,guinea_pig,0.148526,False,solar_dish,0.0971829,False,park_bench,0.0593119,False,813,3629,97
811,737310737551491075,2016-05-30 15:52:33+00:00,Twitter for iPhone,13.0,10.0,None,Everybody stop what you're doing and watch these puppers enjoy summer. Both  ,1,cliff,0.4390770000000001,False,lakeside,0.0628992,False,valley,0.0397585,False,7448,14748,81
812,736736130620620800,2016-05-29 01:49:16+00:00,Twitter for iPhone,13.0,10.0,Chadrick,This is Chadrick. He's gnarly af  ,1,schipperke,0.545502,True,groenendael,0.298622,True,Labrador_retriever,0.030986400000000008,True,1739,4296,38
813,736365877722001409,2016-05-28 01:18:00+00:00,Twitter for iPhone,11.0,10.0,Rory,This is Rory. He's extremely impatient.  settle down pupper ,3,cup,0.473555,False,toy_poodle,0.082606,True,consomme,0.048298,False,1255,4001,64
814,736225175608430592,2016-05-27 15:58:54+00:00,Twitter for iPhone,10.0,10.0,very,We only rate dogs. Please stop sending in non-canines like this Alaskan Flop Turtle. This is very frustrating.  ,1,Labrador_retriever,0.399217,True,West_Highland_white_terrier,0.13771,True,cocker_spaniel,0.0620327,True,2793,8176,116
815,736010884653420544,2016-05-27 01:47:23+00:00,Twitter for iPhone,10.0,10.0,None,Right after you graduate vs when you remember you're on your own now and can barely work a washing machine ... ,2,golden_retriever,0.553901,True,Labrador_retriever,0.119475,True,bluetick,0.077475,True,2999,7930,115
816,735991953473572864,2016-05-27 00:32:10+00:00,Twitter for iPhone,11.0,10.0,Maxaroni,This is Maxaroni. He's curly af. Also rather fabulous.  would hug well ,2,cocker_spaniel,0.961643,True,toy_poodle,0.0115469,True,soft-coated_wheaten_terrier,0.00490333,True,1157,3616,75
817,735648611367784448,2016-05-26 01:47:51+00:00,Twitter for iPhone,12.0,10.0,None,*faints*  perfection in pupper form ,1,Pembroke,0.462594,True,seat_belt,0.261854,False,Cardigan,0.151698,True,1109,4038,40
818,735635087207878657,2016-05-26 00:54:06+00:00,Twitter for iPhone,11.0,10.0,Dakota,This is Dakota. He hasn't grow into his skin yet.  would squeeze softly ,1,pug,0.8918709999999999,True,goose,0.0143766,False,fur_coat,0.00845143,False,2354,6204,76
819,735274964362878976,2016-05-25 01:03:06+00:00,Twitter for iPhone,11.0,10.0,None,We only rate dogs. Please stop sending in your 31 year old sons that won't get out of your house. Thank you...  ,1,studio_couch,0.944692,False,four-poster,0.00794163,False,quilt,0.00630206,False,5057,13068,116
820,735256018284875776,2016-05-24 23:47:49+00:00,Twitter for iPhone,,,Kellogg,This is Kellogg. He accidentally opened the front facing camera.  get it together doggo ,1,Staffordshire_bullterrier,0.523191,True,French_bulldog,0.351104,True,doormat,0.0280753,False,886,3353,91
821,735137028879360001,2016-05-24 15:55:00+00:00,Twitter for iPhone,,,Buckley,Meet Buckley. His family &amp; some neighbors came over to watch him perform but he's nervous af.  u got this pupper ,1,Walker_hound,0.413535,True,beagle,0.233891,True,English_foxhound,0.164943,True,975,3141,120
822,734912297295085568,2016-05-24 01:02:00+00:00,Twitter for iPhone,10.0,10.0,Jax,This is Jax. He's a literal fluffball. Sneaky tongue slip.  would pet nonstop ,1,Maltese_dog,0.847292,True,feather_boa,0.0593786,False,Old_English_sheepdog,0.052758000000000006,True,528,2763,82
823,734787690684657664,2016-05-23 16:46:51+00:00,Twitter for iPhone,13.0,10.0,None,This dog is more successful than I will ever be.  absolute legend ,4,golden_retriever,0.883991,True,chow,0.0235416,True,Labrador_retriever,0.0160559,True,6300,12618,70
824,734776360183431168,2016-05-23 16:01:50+00:00,Twitter for iPhone,11.0,10.0,Livvie,This is Livvie. Someone should tell her it's been 47 years since Woodstock. Magical eyes tho  would stare into ,1,Siberian_husky,0.304902,True,Eskimo_dog,0.155147,True,malamute,0.050942400000000006,True,546,2520,115
825,733828123016450049,2016-05-21 01:13:53+00:00,Twitter for iPhone,10.0,10.0,Terry,This is Terry. The harder you hug him the farther his tongue sticks out.  magical af ,2,beagle,0.472324,True,Walker_hound,0.121779,True,Saint_Bernard,0.11464,True,783,3589,89
826,733822306246479872,2016-05-21 00:50:46+00:00,Twitter for iPhone,10.0,10.0,Moose,This is Moose. He's a Polynesian Floofer. Dapper af.  would pet diligently ,1,Lhasa,0.457356,True,Shih-Tzu,0.371282,True,Tibetan_terrier,0.048359,True,1022,3694,79
827,733482008106668032,2016-05-20 02:18:32+00:00,Twitter for iPhone,10.0,10.0,None,"""Ello this is dog how may I assist"" ... ",1,French_bulldog,0.619382,True,computer_keyboard,0.142274,False,mouse,0.0585047,False,956,3149,44
828,733460102733135873,2016-05-20 00:51:30+00:00,Twitter for iPhone,11.0,10.0,Hermione,This is Hermione. Her face is as old as time. Appears fluffy af tho.  pretty damn majestic ,1,chow,0.931275,True,beaver,0.0288311,False,dhole,0.017379,False,1287,4213,95
829,733109485275860992,2016-05-19 01:38:16+00:00,Twitter for iPhone,12.0,10.0,None,"Like father (doggo), like son (pupper). Both  ",1,golden_retriever,0.945523,True,Labrador_retriever,0.0423191,True,doormat,0.00395626,False,16927,50423,50
830,732732193018155009,2016-05-18 00:39:02+00:00,Twitter for iPhone,12.0,10.0,Ralpher,This is Ralpher. He's an East Guinean Flop Dog. Cuddly af.  ,1,koala,0.162935,False,Staffordshire_bullterrier,0.127969,True,mongoose,0.096421,False,536,2453,64
831,732726085725589504,2016-05-18 00:14:46+00:00,Twitter for iPhone,11.0,10.0,Aldrick,This is Aldrick. He looks wise af. Also exceptionally fluffy. Only two legs tho (unfortunate).  would still hug ,1,Pomeranian,0.961902,True,Samoyed,0.0242893,True,chow,0.00577178,True,890,3564,116
832,732585889486888962,2016-05-17 14:57:41+00:00,Twitter for iPhone,10.0,10.0,None,"When your teacher agreed on 10,000 RTs and no final but after 24 hours you only have 37...  ",2,Staffordshire_bullterrier,0.843359,True,American_Staffordshire_terrier,0.0282903,True,miniature_pinscher,0.0167929,True,779,3681,96
833,732375214819057664,2016-05-17 01:00:32+00:00,Twitter for iPhone,11.0,10.0,Kyle,This is Kyle (pronounced 'Mitch'). He strives to be the best doggo he can be.  would pat on head approvingly ,1,tennis_ball,0.998673,False,basset,0.000547053,True,golden_retriever,0.00035998,True,2521,8122,113
834,732005617171337216,2016-05-16 00:31:53+00:00,Twitter for iPhone,11.0,10.0,Larry,This is Larry. He has no self control. Tongue still nifty af tho  ,1,English_setter,0.677408,True,Border_collie,0.052724,True,cocker_spaniel,0.0485719,True,5416,14960,70
835,731285275100512256,2016-05-14 00:49:30+00:00,Twitter for iPhone,12.0,10.0,Solomon,This is Solomon. He's a Beneroo Cumberflop.  would hug passionately ,1,Pembroke,0.967103,True,Cardigan,0.0211264,True,Chihuahua,0.00223107,True,994,3504,72
836,731156023742988288,2016-05-13 16:15:54+00:00,Twitter for iPhone,204.0,170.0,this,Say hello to this unbelievably well behaved squad of doggos.  would try to pet all at once ,1,lakeside,0.501767,False,breakwater,0.0513506,False,king_penguin,0.0494438,False,1270,3856,97
837,730924654643314689,2016-05-13 00:56:32+00:00,Twitter for iPhone,,,unacceptable,We only rate dogs. Pls stop sending non-canines like this Bulgarian Eyeless Porch Bear. This is unacceptable...  ,1,polecat,0.185382,False,mink,0.105282,False,Newfoundland,0.0862411,True,1979,6166,116
838,730573383004487680,2016-05-12 01:40:42+00:00,Twitter for iPhone,10.0,10.0,Rooney,This is Rooney. He can't comprehend glass.  it'll be ok pupper ,2,American_Staffordshire_terrier,0.810158,True,Labrador_retriever,0.058204999999999986,True,Weimaraner,0.027929500000000003,True,2131,4924,67
839,730427201120833536,2016-05-11 15:59:50+00:00,Twitter for iPhone,11.0,10.0,Crystal,This is Crystal. She's flawless. Really wants to be a frat bro.  who does she even know here? ,1,Eskimo_dog,0.682082,True,Siberian_husky,0.289288,True,Staffordshire_bullterrier,0.00877069,True,1051,3499,98
840,730211855403241472,2016-05-11 01:44:07+00:00,Twitter for iPhone,11.0,10.0,Ziva,This is Ziva. She doesn't know how her collar works.  would totally fix for her ,1,pug,0.341663,True,Norwegian_elkhound,0.171222,True,German_shepherd,0.124687,True,1058,3834,84
841,730196704625098752,2016-05-11 00:43:55+00:00,Twitter for iPhone,,,Charles,This is Charles. He's camera shy. Tail longer than average. Doesn't look overwhelmingly fluffy.  would still pet ,1,hand_blower,0.296145,False,chain_mail,0.262271,False,toilet_seat,0.149497,False,1914,4881,116
842,729854734790754305,2016-05-10 02:05:03+00:00,Twitter for iPhone,11.0,10.0,Ollie,Say hello to Ollie. He conducts this train. He also greets you as you enter. Kind af.  would pet so firmly ,1,doormat,0.359586,False,china_cabinet,0.0539014,False,passenger_car,0.0526647,False,1131,4049,111
843,729823566028484608,2016-05-10 00:01:12+00:00,Twitter for iPhone,13.0,10.0,Stefan,This is Stefan. He's a downright remarkable pup.  ,1,kelpie,0.218408,True,Arabian_camel,0.114368,False,coyote,0.0964093,False,1246,3992,54
844,729463711119904772,2016-05-09 00:11:16+00:00,Twitter for iPhone,13.0,10.0,Pupcasso,Meet Pupcasso. You can't afford his art.  talented af ,1,German_shepherd,0.829307,True,Doberman,0.0225,True,basenji,0.0211901,True,2322,5820,58
845,729113531270991872,2016-05-08 00:59:46+00:00,Twitter for iPhone,10.0,10.0,None,"""Challenge accepted""
 ",2,stone_wall,0.6061880000000001,False,prison,0.064831,False,bannister,0.0480482,False,325,1889,26
846,728986383096946689,2016-05-07 16:34:32+00:00,Twitter for iPhone,11.0,10.0,Puff,"This is Puff. He started out on the streets (first pic), but don't let the new smile fool you, still tough af.  ",2,Maltese_dog,0.95207,True,toy_poodle,0.0272706,True,miniature_poodle,0.00487436,True,821,3155,116
847,728760639972315136,2016-05-07 01:37:30+00:00,Twitter for iPhone,13.0,10.0,None,"When you're way too slow for the ""down low"" portion of a high five.  ",1,Pembroke,0.939134,True,Cardigan,0.0543356,True,Chihuahua,0.00559029,True,1707,4696,73
848,728751179681943552,2016-05-07 00:59:55+00:00,Twitter for iPhone,10.0,10.0,Flurpson,This is Flurpson. He can't believe it's not butter.  ,1,Saint_Bernard,0.48205,True,collie,0.20274,True,borzoi,0.0379758,True,683,2778,57
849,728653952833728512,2016-05-06 18:33:34+00:00,Twitter for iPhone,,,Coleman,This is Coleman. Somebody needs to tell him that he's sitting in chairs wrong.  ,2,window_shade,0.594333,False,studio_couch,0.053515,False,rotisserie,0.0412478,False,1036,3318,83
850,728409960103686147,2016-05-06 02:24:02+00:00,Twitter for iPhone,10.0,10.0,Wallace,This is Wallace. He's a skater pup. He said see ya later pup. Can easily do a kick flip. Gnarly af.  v petable ,1,Siamese_cat,0.478278,False,Saint_Bernard,0.0942456,True,king_penguin,0.0821567,False,2006,4931,115
851,728387165835677696,2016-05-06 00:53:27+00:00,Twitter for iPhone,12.0,10.0,Enchilada,"This is Enchilada (yes, that's her real name). She's a Low-Cruisin Plopflopple. Very rare. Only a few left.  ",1,collie,0.266414,True,Great_Pyrenees,0.138546,True,keeshond,0.109014,True,962,3707,113
852,728046963732717569,2016-05-05 02:21:37+00:00,Twitter for iPhone,11.0,10.0,Raymond,This is Raymond. He controls fountains with his tongue.  pretty damn magical ,1,Newfoundland,0.255971,True,groenendael,0.175583,True,German_shepherd,0.164135,True,1199,4320,81
853,728035342121635841,2016-05-05 01:35:26+00:00,Twitter for iPhone,12.0,10.0,all,This is all I want in my life.  for super sleepy pupper ,1,handkerchief,0.30296100000000004,False,Pomeranian,0.248664,True,Shih-Tzu,0.111015,True,1673,4584,60
854,728015554473250816,2016-05-05 00:16:48+00:00,Twitter for iPhone,11.0,10.0,Rueben,This is Rueben. He has reached ultimate pupper zen state.  tranquil af ,1,cocker_spaniel,0.384559,True,golden_retriever,0.091661,True,sandbar,0.0817989,False,1107,4121,75
855,727685679342333952,2016-05-04 02:26:00+00:00,Twitter for iPhone,12.0,10.0,Cilantro,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af.  could get lost in ,1,Border_collie,0.462408,True,collie,0.214556,True,Eskimo_dog,0.0356036,True,639,2972,96
856,727644517743104000,2016-05-03 23:42:26+00:00,Twitter for iPhone,13.0,10.0,None,Here's a doggo struggling to cope with the winds.  ,2,Great_Pyrenees,0.457164,True,kuvasz,0.39171,True,Labrador_retriever,0.0945226,True,1747,5905,55
857,727524757080539137,2016-05-03 15:46:33+00:00,Twitter for iPhone,10.0,10.0,None,This pupper had to undergo emergency haircut surgery so he could hear again.  miraculous af ,2,Pomeranian,0.958834,True,Chihuahua,0.0240992,True,chow,0.00394105,True,1223,4488,96
858,727314416056803329,2016-05-03 01:50:44+00:00,Twitter for iPhone,11.0,10.0,None,This pupper was about to explain where that dirt came from but then decided against it.  ,2,toy_poodle,0.827469,True,miniature_poodle,0.16076,True,Tibetan_terrier,0.00173075,True,744,3349,93
859,727286334147182592,2016-05-02 23:59:09+00:00,Twitter for iPhone,,,None,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs...  ,1,bonnet,0.14644,False,sock,0.083091,False,Chihuahua,0.0705542,True,816,3055,111
860,727175381690781696,2016-05-02 16:38:15+00:00,Twitter for iPhone,10.0,10.0,Karll,This is Karll. He just wants to go kayaking.  please someone take Karll kayaking already ,2,flat-coated_retriever,0.656463,True,Great_Dane,0.0847658,True,Labrador_retriever,0.0589085,True,1387,3915,93
861,726935089318363137,2016-05-02 00:43:25+00:00,Twitter for iPhone,12.0,10.0,Sprout,This is Sprout. He's just precious af.  I'd do anything for Sprout ,2,teddy,0.821615,False,toy_poodle,0.083749,True,Lakeland_terrier,0.033318,True,2462,6917,71
862,726887082820554753,2016-05-01 21:32:40+00:00,Twitter for iPhone,10.0,10.0,Blitz,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades  ,1,soft-coated_wheaten_terrier,0.5159189999999999,True,Irish_terrier,0.162655,True,Chesapeake_Bay_retriever,0.125182,True,1522,3850,113
863,726828223124897792,2016-05-01 17:38:46+00:00,Twitter for iPhone,12.0,10.0,Bloop,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic).  would caress ,1,miniature_pinscher,0.255327,True,Border_terrier,0.181279,True,Labrador_retriever,0.125185,True,1003,3572,115
864,726224900189511680,2016-04-30 01:41:23+00:00,Twitter for iPhone,,,None,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs...  ,1,standard_poodle,0.261112,True,cocker_spaniel,0.0947852,True,bucket,0.06994639999999999,False,1148,4431,116
865,725842289046749185,2016-04-29 00:21:01+00:00,Twitter for iPhone,12.0,10.0,Colby,This is Colby. He's currently regretting all those times he shook your hand for an extra treat.  ,1,toy_poodle,0.420463,True,miniature_poodle,0.13264,True,Chesapeake_Bay_retriever,0.121523,True,2679,7091,101
866,725786712245440512,2016-04-28 20:40:11+00:00,Twitter for iPhone,11.0,10.0,Lillie,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out.  relatable af ,1,chow,0.33576100000000003,True,Samoyed,0.167173,True,kuvasz,0.145715,True,1370,4174,103
867,725729321944506368,2016-04-28 16:52:08+00:00,Twitter for iPhone,12.0,10.0,Lola,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af.  would absolutely still pet ,1,boxer,0.599076,True,bull_mastiff,0.177318,True,French_bulldog,0.141461,True,1784,5216,114
868,724983749226668032,2016-04-26 15:29:30+00:00,Twitter for iPhone,12.0,10.0,Fred,This is Fred-Rick. He dabbles in parkour. The elevation gives him power.  hopefully visiting a mailbox near you ,1,golden_retriever,0.67575,True,Great_Pyrenees,0.0951679,True,cocker_spaniel,0.0760429,True,1313,3732,116
869,724771698126512129,2016-04-26 01:26:53+00:00,Twitter for iPhone,11.0,10.0,None,Nothin better than a doggo and a sunset.  ,2,German_short-haired_pointer,0.835491,True,bluetick,0.058788,True,English_setter,0.0372083,True,639,2361,46
870,724405726123311104,2016-04-25 01:12:38+00:00,Twitter for iPhone,10.0,10.0,Ashleigh,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho.  stay strong pupper ,1,golden_retriever,0.240695,True,cocker_spaniel,0.202444,True,feather_boa,0.159348,False,1647,5290,98
871,724049859469295616,2016-04-24 01:38:33+00:00,Twitter for iPhone,10.0,10.0,Kreggory,This is Kreggory. He just took a look at his student debt.  can't even comprehend it ,1,Border_collie,0.581835,True,collie,0.344588,True,Shetland_sheepdog,0.0435842,True,1776,4332,89
872,724046343203856385,2016-04-24 01:24:35+00:00,Twitter for iPhone,10.0,10.0,Sarge,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular.  ",1,boxer,0.8262719999999999,True,bull_mastiff,0.158595,True,Great_Dane,0.0118586,True,558,2667,98
873,724004602748780546,2016-04-23 22:38:43+00:00,Twitter for iPhone,11.0,10.0,Luther,This is Luther. He saw a ghost. Spooked af.  hang in there pupper ,3,Siamese_cat,0.950526,False,pug,0.0188769,True,quilt,0.007627600000000002,False,1557,4188,70
874,723912936180330496,2016-04-23 16:34:28+00:00,Twitter for iPhone,12.0,10.0,Sugar,This is Sugar. She's a Bolivian Superfloof. Spherical af.  would never let go of ,1,Samoyed,0.991772,True,Pomeranian,0.00362638,True,chow,0.00223183,True,1236,3903,85
875,723688335806480385,2016-04-23 01:41:59+00:00,Twitter for iPhone,12.0,10.0,Reginald,This is Reginald. He starts screaming at random.  cuddly af ,2,teddy,0.263256,False,chow,0.0890102,True,Irish_terrier,0.06530570000000001,True,2940,7697,64
876,723673163800948736,2016-04-23 00:41:42+00:00,Twitter for iPhone,10.0,10.0,Ivar,This is Ivar. She is a badass Viking warrior. Will sack your village.  savage af ,1,golden_retriever,0.83939,True,Labrador_retriever,0.0657058,True,hand_blower,0.012941,False,891,3024,85
877,723179728551723008,2016-04-21 16:00:57+00:00,Twitter for iPhone,,,Jangle,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af.  get help pup ,1,tennis_ball,0.176495,False,badger,0.0599052,False,Norwegian_elkhound,0.0568505,True,1870,5312,109
878,722974582966214656,2016-04-21 02:25:47+00:00,Twitter for iPhone,13.0,10.0,None,Happy  from the squad!  for all ,1,Great_Dane,0.246762,True,Greater_Swiss_Mountain_dog,0.126131,True,Weimaraner,0.0852969,True,1564,4111,40
879,722613351520608256,2016-04-20 02:30:23+00:00,Twitter for iPhone,12.0,10.0,Schnitzel,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket.  just so damn fluffy ,1,Labrador_retriever,0.5309149999999999,True,golden_retriever,0.28823000000000004,True,chow,0.0448537,True,1637,4988,110
880,721503162398597120,2016-04-17 00:58:53+00:00,Twitter for iPhone,11.0,10.0,Panda,This is Panda. He's happy af.  ,3,Pomeranian,0.99775,True,Chihuahua,0.001248,True,Pekinese,0.000775002,True,1853,4639,35
881,721001180231503872,2016-04-15 15:44:11+00:00,Twitter for iPhone,11.0,10.0,Oliver,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny.  ,1,Samoyed,0.950053,True,washbasin,0.00632139,False,tub,0.00624335,False,610,2527,131
882,720785406564900865,2016-04-15 01:26:47+00:00,Twitter for iPhone,12.0,10.0,Archie,This is Archie. He hears everything you say. Doesn't matter where you are.  ,1,Chihuahua,0.8964219999999999,True,dingo,0.027929400000000004,False,kelpie,0.0179158,True,767,3117,104
883,720775346191278080,2016-04-15 00:46:48+00:00,Twitter for iPhone,10.0,10.0,Berkeley,This is Berkeley. He's in a predicament.  someone help him ,1,Newfoundland,0.48997,True,groenendael,0.174497,True,giant_schnauzer,0.07906669999999999,True,665,2481,87
884,720415127506415616,2016-04-14 00:55:25+00:00,Twitter for iPhone,10.0,10.0,None,Garden's coming in nice this year.  ,1,Rottweiler,0.990312,True,black-and-tan_coonhound,0.00249478,True,American_black_bear,0.00173312,False,1501,4145,64
